duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_count,label
0,tcp,http,SF,308,2507,1,6,1.0,0.0,0.0,0.03,0.01,0.0,67,Normal
0,tcp,private,S0,0,0,0,149,0.04,1.0,1.0,0.07,0.0,0.0,4,DoS
0,tcp,smtp,SF,3873,337,1,1,1.0,0.0,0.0,0.03,0.01,0.01,156,Normal
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.16,0.31,0.0,1,Probe
0,tcp,private,S0,0,0,0,137,0.12,1.0,1.0,0.07,0.0,0.0,7,DoS
0,udp,domain_u,SF,45,74,0,139,1.0,0.0,0.0,0.01,0.0,0.0,226,Normal
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.44,0.42,0.0,1,Probe
0,tcp,http,SF,206,3644,1,2,1.0,0.0,0.0,0.0,0.03,0.05,255,Normal
0,tcp,http,SF,278,2380,1,1,1.0,0.0,0.0,0.0,0.25,0.03,255,Normal
0,tcp,smtp,SF,1408,335,1,1,1.0,0.0,0.0,0.11,0.05,0.01,165,Normal
0,tcp,http,SF,297,9287,1,2,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
1,tcp,smtp,SF,1537,334,1,1,1.0,0.0,0.0,0.03,0.01,0.01,156,Normal
0,tcp,private,S0,0,0,0,50,0.26,1.0,1.0,0.07,0.0,0.0,13,DoS
0,tcp,http,SF,293,1040,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,urh_i,SF,36,0,0,1,1.0,0.0,0.0,0.07,0.22,0.0,23,Normal
4814,tcp,IRC,RSTR,1000,5740,0,1,1.0,0.0,0.0,0.06,0.03,0.0,13,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.25,71,Probe
0,tcp,http,SF,175,497,1,2,1.0,0.0,0.0,0.0,0.06,0.01,255,Normal
0,tcp,csnet_ns,S0,0,0,0,264,0.03,1.0,1.0,0.07,0.0,0.0,14,DoS
5,tcp,smtp,SF,1719,369,1,1,1.0,0.0,0.0,0.03,0.01,0.01,226,Normal
0,udp,domain_u,SF,42,42,0,3,1.0,0.0,0.0,0.0,0.01,0.0,102,Normal
0,udp,domain_u,SF,42,42,0,7,1.0,0.0,0.0,0.0,0.01,0.0,95,Normal
22,tcp,ftp,SF,235,769,1,1,1.0,0.0,0.0,0.03,0.0,0.0,43,Normal
0,tcp,csnet_ns,S0,0,0,0,264,0.04,1.0,1.0,0.09,0.0,0.0,10,DoS
0,tcp,netbios_ns,REJ,0,0,0,261,0.02,0.0,0.0,0.08,0.0,0.0,6,DoS
0,tcp,private,S0,0,0,0,248,0.04,1.0,1.0,0.06,0.0,0.0,20,DoS
0,tcp,smtp,SF,686,330,1,1,1.0,0.0,0.0,0.05,0.01,0.02,96,Normal
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.15,0.12,0.0,1,Probe
0,tcp,http,SF,298,4930,1,4,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,icmp,urp_i,SF,181,0,0,2,0.5,0.0,0.0,0.01,0.02,0.0,5,Normal
0,tcp,finger,SF,6,0,0,1,1.0,0.0,0.0,0.06,0.02,0.2,10,Normal
0,tcp,http,SF,229,1425,1,12,1.0,0.0,0.0,0.0,0.01,0.01,241,Normal
0,tcp,http,SF,269,9287,1,1,1.0,0.0,0.0,0.0,0.02,0.07,255,Normal
0,udp,domain_u,SF,44,125,0,236,1.0,0.0,0.0,0.01,0.0,0.0,253,Normal
0,tcp,http,SF,307,2698,1,5,1.0,0.0,0.0,0.02,0.01,0.0,119,Normal
0,tcp,courier,S0,0,0,0,110,0.15,1.0,1.0,0.07,0.0,0.0,12,DoS
0,tcp,http,SF,294,1721,1,12,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,http,SF,294,1718,1,7,1.0,0.0,0.0,0.0,0.02,0.03,255,Normal
0,tcp,http,SF,230,29228,1,6,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,udp,domain_u,SF,45,125,0,74,0.99,0.0,0.0,0.02,0.0,0.0,200,Normal
1,tcp,smtp,SF,1287,366,1,1,1.0,0.0,0.0,0.0,0.12,0.02,239,Normal
0,tcp,http,SF,233,6943,1,6,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,S0,0,0,0,3,1.0,0.33,0.33,0.0,0.67,0.03,255,Normal
0,tcp,http,SF,199,2200,1,10,1.0,0.0,0.0,0.0,0.1,0.08,255,Normal
0,tcp,private,S0,0,0,0,243,0.01,1.0,1.0,0.06,0.0,0.0,2,DoS
0,tcp,private,REJ,0,0,0,107,0.17,0.0,0.0,0.06,0.0,0.0,18,DoS
0,udp,private,SF,1,0,0,58,0.53,0.0,0.0,0.06,1.0,0.0,96,Probe
0,tcp,netstat,REJ,0,0,0,293,0.06,0.0,0.0,0.07,0.0,0.0,18,DoS
14,udp,private,SF,105,146,0,2,1.0,0.0,0.0,0.01,0.01,0.0,235,Normal
0,tcp,ftp_data,SF,9,0,1,2,1.0,0.0,0.0,0.5,0.5,0.06,50,Normal
0,tcp,http,SF,271,2418,1,2,1.0,0.0,0.0,0.0,1.0,0.0,1,Normal
0,udp,private,SF,28,0,0,62,1.0,0.0,0.0,0.01,0.11,0.0,29,DoS
0,udp,private,SF,28,0,0,69,1.0,0.0,0.0,0.03,0.49,0.0,69,DoS
0,tcp,http,SF,320,1272,1,29,1.0,0.0,0.0,0.0,0.03,0.11,54,Normal
13,tcp,netbios_ssn,RSTR,0,0,0,1,1.0,0.0,0.0,0.55,0.55,0.0,1,Probe
0,tcp,private,REJ,0,0,0,203,0.08,0.0,0.0,0.08,0.0,0.0,16,DoS
0,tcp,uucp,S0,0,0,0,106,0.01,1.0,1.0,0.06,0.0,0.0,1,DoS
0,tcp,private,S0,0,0,0,90,0.17,1.0,1.0,0.07,0.0,0.0,1,DoS
0,tcp,bgp,REJ,0,0,0,247,0.02,0.0,0.0,0.08,0.0,0.0,4,DoS
0,tcp,imap4,S0,0,0,0,284,0.05,1.0,1.0,0.08,0.0,0.0,9,DoS
0,tcp,ctf,S0,0,0,0,209,0.1,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,vmnet,REJ,0,0,0,147,0.02,0.0,0.0,0.07,0.0,0.0,3,DoS
0,udp,domain_u,SF,42,42,0,42,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,http,SF,311,396,1,6,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,170,19109,1,1,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,http,SF,327,1921,1,3,1.0,0.0,0.0,0.0,0.02,0.18,255,Normal
0,tcp,private,REJ,0,0,0,140,0.11,0.0,0.0,0.08,0.0,0.0,15,DoS
0,tcp,private,S0,0,0,0,132,0.02,1.0,1.0,0.05,0.0,0.0,20,DoS
0,tcp,smtp,SF,1647,336,1,1,1.0,0.0,0.0,0.14,0.05,0.03,145,Normal
0,udp,domain_u,SF,43,70,0,168,1.0,0.0,0.0,0.01,0.0,0.0,229,Normal
0,tcp,http,SF,308,897,1,7,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,udp,domain_u,SF,46,117,0,19,1.0,0.0,0.0,0.01,0.0,0.0,162,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.25,254,Probe
0,udp,domain_u,SF,46,46,0,113,1.0,0.0,0.0,0.01,0.0,0.0,245,Normal
0,tcp,finger,S0,0,0,0,17,1.0,1.0,1.0,0.05,0.01,0.09,23,DoS
0,icmp,eco_i,SF,30,0,0,2,1.0,0.0,0.0,0.01,0.07,0.0,4,Normal
0,tcp,http,SF,54540,8314,1,3,1.0,0.0,0.0,0.0,0.01,0.0,87,DoS
0,tcp,private,S0,0,0,0,227,0.11,1.0,1.0,0.06,0.0,0.0,25,DoS
0,tcp,http,SF,319,269,1,4,1.0,0.0,0.0,0.0,0.01,0.08,255,Normal
0,tcp,http,SF,218,482,1,5,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,private,REJ,0,0,0,285,0.05,0.0,0.0,0.08,0.0,0.0,15,DoS
0,tcp,http,SF,278,2208,1,18,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,http,SF,237,1280,1,8,1.0,0.0,0.0,0.0,0.11,0.15,255,Normal
0,tcp,whois,S0,0,0,0,143,0.07,1.0,1.0,0.07,0.0,0.0,10,DoS
6,tcp,smtp,SF,0,82,1,1,1.0,0.0,0.0,1.0,0.17,0.04,79,Probe
2601,udp,other,SF,147,105,0,6,0.33,0.0,0.0,0.45,0.82,0.0,4,Normal
6,tcp,other,RSTR,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1,Probe
0,tcp,telnet,S1,5386,391074,1,1,1.0,1.0,1.0,0.07,0.0,0.0,2,Normal
0,tcp,ftp_data,SF,383,0,1,2,1.0,0.0,0.0,0.02,0.28,0.02,87,Normal
0,tcp,http,SF,319,9432,1,18,1.0,0.06,0.06,0.0,0.06,0.05,255,Normal
0,tcp,nntp,S0,0,0,0,193,0.09,1.0,1.0,0.07,0.0,0.0,18,DoS
5051,tcp,ftp_data,SF,5135678,0,1,1,1.0,0.0,0.0,0.0,1.0,0.12,32,R2L
0,tcp,ftp_data,SF,192,0,1,1,1.0,0.0,0.0,0.04,0.47,0.0,117,Normal
0,tcp,http,SF,290,483,1,16,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,155,9618,1,2,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,private,S0,0,0,0,188,0.11,1.0,1.0,0.05,0.0,0.0,16,DoS
0,udp,domain_u,SF,97,0,0,1,1.0,0.0,0.0,0.03,0.73,0.0,84,Normal
0,tcp,sunrpc,S0,0,0,0,264,0.04,1.0,1.0,0.05,0.0,0.0,10,DoS
17105,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.72,1.0,0.0,2,Probe
0,tcp,iso_tsap,REJ,0,0,0,215,0.03,0.0,0.0,0.07,0.0,0.0,6,DoS
0,icmp,urp_i,SF,78,0,0,5,0.4,0.0,0.0,0.01,0.1,0.0,26,Normal
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.22,0.2,0.0,1,Probe
0,tcp,http,SF,327,1817,1,2,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,218,0.11,1.0,1.0,0.05,0.0,0.0,24,DoS
0,tcp,http,SF,226,673,1,13,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,ftp_data,SF,12,0,0,2,0.5,0.0,0.0,0.09,0.16,0.03,69,Normal
0,tcp,bgp,S0,0,0,0,291,0.08,1.0,1.0,0.05,0.0,0.0,23,DoS
0,tcp,ftp_data,SF,334,0,1,2,1.0,0.0,0.0,0.0,1.0,0.43,14,R2L
0,tcp,http,SF,187,21002,1,1,1.0,0.0,0.0,0.0,0.02,0.04,255,Normal
0,tcp,http,SF,197,1259,1,4,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,http,SF,157,11868,1,9,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
297,tcp,telnet,SF,258,1904,1,1,1.0,0.0,0.0,0.05,0.01,0.0,22,Normal
0,tcp,csnet_ns,S0,0,0,0,202,0.01,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,http,SF,228,3420,1,2,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,325,2762,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,183,1947,1,3,1.0,0.0,0.0,0.02,0.0,0.0,222,Normal
0,udp,private,SF,1,0,0,150,0.75,0.0,0.0,0.05,1.0,0.0,147,Probe
0,tcp,private,S0,0,0,0,111,0.05,1.0,1.0,0.07,0.0,0.0,4,DoS
0,udp,domain_u,SF,43,135,0,68,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,udp,domain_u,SF,46,73,0,70,1.0,0.0,0.0,0.01,0.0,0.0,246,Normal
0,tcp,nnsp,REJ,0,0,0,138,0.13,0.0,0.0,0.06,0.0,0.0,18,DoS
0,tcp,http,SF,325,3751,1,2,1.0,0.0,0.0,0.0,0.02,0.05,255,Normal
0,tcp,netstat,S0,0,0,0,286,0.05,1.0,1.0,0.07,0.0,0.0,5,DoS
0,tcp,http,SF,215,6603,1,1,1.0,0.0,0.0,0.0,0.2,0.02,255,Normal
0,tcp,http,SF,200,1128,1,17,1.0,0.0,0.0,0.0,0.06,0.01,255,Normal
0,tcp,auth,S0,0,0,0,270,0.06,1.0,1.0,0.06,0.0,0.0,16,DoS
0,tcp,private,REJ,0,0,0,149,0.01,0.0,0.0,0.06,0.0,0.0,1,DoS
0,tcp,http,SF,217,758,1,25,1.0,0.0,0.0,0.0,0.04,0.01,255,Normal
0,tcp,ldap,REJ,0,0,0,283,0.05,0.0,0.0,0.07,0.0,0.0,13,DoS
0,tcp,login,S0,0,0,0,117,0.15,1.0,1.0,0.06,0.0,0.0,10,DoS
0,tcp,http,SF,210,4046,1,2,1.0,0.0,0.0,0.0,0.5,0.03,255,Normal
2,tcp,finger,SF,10,142,0,4,0.25,0.0,0.0,0.06,0.01,0.4,5,Normal
0,tcp,http_443,S0,0,0,0,98,0.04,1.0,1.0,0.07,0.0,0.0,15,DoS
0,udp,other,SF,1,0,0,14,0.14,0.0,0.0,0.18,1.0,0.0,2,Probe
0,tcp,http,SF,215,2288,1,6,1.0,0.0,0.0,0.0,0.02,0.06,176,Normal
0,tcp,telnet,S0,0,0,0,228,0.05,1.0,1.0,0.06,0.0,0.0,12,DoS
0,udp,domain_u,SF,43,132,0,143,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,110,0.09,1.0,1.0,0.05,0.0,0.0,32,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.02,0.04,169,Normal
0,tcp,http,SF,212,2739,1,17,1.0,0.0,0.0,0.0,0.06,0.04,255,Normal
0,tcp,private,S0,0,0,0,131,0.04,1.0,1.0,0.05,0.0,0.0,5,DoS
21866,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.73,1.0,0.0,2,Probe
0,tcp,time,S0,0,0,0,118,0.14,1.0,1.0,0.06,0.0,0.0,4,DoS
0,tcp,private,S0,0,0,0,278,0.05,1.0,1.0,0.07,0.0,0.0,10,DoS
0,tcp,ftp,S0,0,0,0,232,0.01,1.0,1.0,0.08,0.0,0.0,4,DoS
0,tcp,private,S0,0,0,0,142,0.08,1.0,1.0,0.07,0.0,0.0,10,DoS
0,tcp,systat,S0,0,0,0,251,0.08,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,private,S0,0,0,0,223,0.09,1.0,1.0,0.07,0.0,0.0,20,DoS
0,udp,domain_u,SF,44,118,0,170,0.99,0.0,0.0,0.01,0.0,0.0,254,Normal
0,udp,domain_u,SF,33,87,0,1,1.0,0.0,0.0,0.01,0.0,0.0,233,Normal
0,udp,other,SF,516,4,0,174,1.0,0.0,0.0,0.0,1.0,0.0,174,Normal
32244,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.81,1.0,0.0,2,Probe
0,tcp,bgp,S0,0,0,0,271,0.03,1.0,1.0,0.06,0.0,0.0,8,DoS
0,tcp,time,S0,0,0,0,258,0.02,1.0,1.0,0.07,0.0,0.0,4,DoS
0,tcp,http,SF,306,1075,1,1,1.0,0.0,0.0,0.01,0.0,0.0,227,Normal
27401,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.74,1.0,0.0,2,Probe
0,tcp,private,S0,0,0,0,97,0.09,1.0,1.0,0.07,0.01,0.0,9,DoS
0,tcp,http,SF,209,4789,1,1,1.0,0.0,0.0,0.0,0.05,0.05,255,Normal
0,tcp,ftp_data,S0,0,0,0,284,0.07,1.0,1.0,0.06,0.0,0.0,18,DoS
0,tcp,http,SF,240,2073,1,29,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,ecr_i,SF,30,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,228,Normal
0,tcp,private,S0,0,0,0,122,0.11,1.0,1.0,0.07,0.0,0.0,13,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.02,0.08,255,Normal
0,tcp,smtp,SF,746,330,1,1,1.0,0.0,0.0,0.08,0.01,0.0,84,Normal
18338,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.73,1.0,0.0,2,Probe
0,tcp,private,S0,0,0,0,108,0.06,1.0,1.0,0.07,0.0,0.0,1,DoS
0,tcp,private,REJ,0,0,0,216,0.08,0.0,0.0,0.08,0.0,0.0,18,DoS
0,tcp,name,S0,0,0,0,292,0.06,1.0,1.0,0.08,0.0,0.0,8,DoS
0,icmp,ecr_i,SF,1032,0,0,511,1.0,0.0,0.0,0.01,0.92,0.0,235,DoS
0,tcp,http,SF,317,682,1,21,1.0,0.0,0.0,0.0,0.01,0.06,255,Normal
0,tcp,uucp_path,S0,0,0,0,201,0.0,1.0,1.0,0.06,0.0,0.0,19,DoS
0,tcp,http,SF,209,1965,1,36,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,209,0.09,1.0,1.0,0.06,0.0,0.0,2,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.06,0.11,239,Normal
0,tcp,http,SF,235,2919,1,2,1.0,0.0,0.0,0.01,0.0,0.0,250,Normal
0,tcp,http,SF,234,6703,1,4,1.0,0.0,0.0,0.0,0.02,0.05,255,Normal
0,tcp,http,SF,226,1719,1,24,1.0,0.0,0.0,0.0,0.04,0.05,255,Normal
4,tcp,smtp,SF,3080,329,1,1,1.0,0.0,0.0,0.09,0.04,0.01,163,Normal
0,tcp,private,REJ,0,0,0,260,0.01,0.0,0.0,0.08,0.0,0.0,3,DoS
0,icmp,ecr_i,SF,1032,0,0,511,1.0,0.0,0.0,0.21,0.18,0.0,45,DoS
0,tcp,http,SF,286,1425,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,138,0.14,1.0,1.0,0.06,0.0,0.0,36,DoS
0,tcp,private,S0,0,0,0,179,0.01,1.0,1.0,0.06,0.0,0.0,18,DoS
0,tcp,http,SF,209,3867,1,9,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,102,0.06,1.0,1.0,0.06,0.0,0.0,18,DoS
2,tcp,finger,SF,9,223,0,2,0.5,0.0,0.0,0.03,0.01,0.18,11,Normal
0,tcp,kshell,REJ,0,0,0,2,0.5,0.0,0.0,0.83,0.81,0.0,1,Probe
0,tcp,ftp_data,SF,19,0,0,2,1.0,0.0,0.0,0.02,0.34,0.0,68,Normal
0,tcp,http,SF,212,5723,1,11,1.0,0.0,0.0,0.0,0.09,0.04,255,Normal
0,tcp,smtp,SF,761,330,1,1,1.0,0.0,0.0,0.05,0.02,0.02,120,Normal
0,icmp,eco_i,SF,18,0,0,1,1.0,0.0,0.0,0.0,1.0,0.25,233,Probe
0,tcp,ldap,REJ,0,0,0,145,0.13,0.0,0.0,0.06,0.0,0.0,19,DoS
0,tcp,netbios_dgm,S0,0,0,0,266,0.06,1.0,1.0,0.06,0.0,0.0,15,DoS
0,tcp,http,SF,190,33318,1,1,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,REJ,0,0,0,123,0.08,0.0,0.0,0.08,0.04,0.0,10,DoS
0,tcp,uucp_path,S0,0,0,0,10,0.3,1.0,1.0,0.08,0.0,0.0,3,DoS
0,tcp,echo,RSTO,0,0,0,250,0.0,0.0,0.0,0.09,0.0,0.0,1,DoS
0,tcp,private,S0,0,0,0,216,0.06,1.0,1.0,0.06,0.0,0.0,14,DoS
0,tcp,private,REJ,0,0,0,152,0.12,0.0,0.0,0.07,0.0,0.0,18,DoS
0,tcp,private,S0,0,0,0,288,0.03,1.0,1.0,0.08,0.0,0.0,4,DoS
0,tcp,http,SF,315,2168,1,23,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,227,1097,1,11,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,finger,S0,0,0,0,79,0.25,1.0,1.0,0.02,0.01,0.0,60,DoS
0,tcp,http,SF,201,468,1,2,1.0,0.0,0.0,0.0,0.02,0.03,255,Normal
3,tcp,ftp,SF,1242,2451,1,1,1.0,0.0,0.0,0.02,0.0,0.0,99,R2L
0,tcp,http,SF,237,374,1,29,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,login,S0,0,0,0,134,0.14,1.0,1.0,0.07,0.0,0.0,19,DoS
0,tcp,ldap,S0,0,0,0,136,0.03,1.0,1.0,0.06,0.0,0.0,13,DoS
0,tcp,http,SF,266,691,1,6,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,eco_i,SF,18,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,101,Probe
0,tcp,http,SF,239,397,1,4,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,312,487,1,27,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,mtp,S0,0,0,0,231,0.03,1.0,1.0,0.07,0.0,0.0,6,DoS
0,tcp,http,SF,216,6329,1,9,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,other,SF,334,0,1,1,1.0,0.0,0.0,0.4,1.0,0.0,1,R2L
0,tcp,private,S0,0,0,0,135,0.04,1.0,1.0,0.07,0.0,0.0,6,DoS
1721,udp,other,SF,147,105,0,1,1.0,0.0,0.0,0.64,0.89,0.0,1,Normal
0,tcp,uucp_path,S0,0,0,0,227,0.03,1.0,1.0,0.08,0.0,0.0,6,DoS
0,udp,domain_u,SF,43,126,0,50,1.0,0.0,0.0,0.02,0.7,0.01,196,Normal
31601,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.82,1.0,0.0,2,Probe
0,tcp,http,SF,304,3222,1,4,1.0,0.0,0.0,0.02,0.0,0.0,227,Normal
0,udp,domain_u,SF,45,72,0,235,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,private,S0,0,0,0,259,0.03,1.0,1.0,0.05,0.0,0.0,7,DoS
0,tcp,http,SF,253,1727,1,2,1.0,0.0,0.0,0.02,0.0,0.0,238,Normal
0,udp,private,SF,28,0,0,32,1.0,0.0,0.0,0.05,0.14,0.0,32,DoS
0,tcp,http,SF,257,675,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,daytime,RSTR,0,0,0,1,1.0,0.0,0.0,0.05,0.02,0.0,1,Probe
0,tcp,uucp,S0,0,0,0,137,0.05,1.0,1.0,0.07,0.0,0.0,7,DoS
0,tcp,http,SF,309,367,1,19,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,tcp,http,SF,251,5199,1,15,1.0,0.0,0.0,0.0,0.07,0.01,255,Normal
0,udp,other,SF,516,4,0,301,1.0,0.0,0.0,0.0,1.0,0.0,255,Normal
0,tcp,http,SF,270,1269,1,12,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,240,885,1,5,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,smtp,SF,587,282,1,1,1.0,0.0,0.0,0.05,0.01,0.0,83,Normal
0,tcp,time,RSTO,0,0,0,185,0.06,0.0,0.0,0.07,0.0,0.0,11,DoS
0,tcp,http,SF,322,6340,1,2,1.0,0.0,0.0,0.0,0.5,0.03,255,Normal
0,tcp,http,S0,0,0,0,62,0.29,1.0,1.0,0.05,0.01,0.0,42,DoS
0,tcp,smtp,SF,2873,330,1,6,0.17,0.0,0.0,0.03,0.01,0.0,118,Normal
0,tcp,ftp_data,SF,501760,0,0,2,1.0,0.0,0.0,0.29,0.43,0.03,79,Normal
0,tcp,ssh,S0,0,0,0,230,0.03,1.0,1.0,0.05,0.0,0.0,8,DoS
0,tcp,vmnet,S0,0,0,0,290,0.05,1.0,1.0,0.06,0.0,0.0,15,DoS
0,tcp,ftp_data,SF,383,0,0,1,1.0,0.0,0.0,0.03,0.12,0.06,31,Normal
0,tcp,ftp_data,SF,5929,0,1,16,1.0,0.0,0.0,0.04,0.41,0.02,120,Normal
0,icmp,ecr_i,SF,520,0,0,457,1.0,0.0,0.0,0.0,1.0,0.0,200,DoS
0,tcp,smtp,SF,977,330,1,1,1.0,0.0,0.0,0.06,0.02,0.0,44,Normal
0,tcp,http,SF,314,3445,1,48,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,private,S0,0,0,0,257,0.03,1.0,1.0,0.08,0.0,0.0,7,DoS
0,udp,private,SF,28,0,0,167,0.4,0.6,0.0,0.74,0.26,0.0,67,DoS
0,tcp,http,SF,216,4304,1,24,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,domain,S0,0,0,0,116,0.18,1.0,1.0,0.06,0.0,0.0,10,DoS
0,tcp,http,SF,199,5989,1,5,1.0,0.0,0.0,0.0,0.02,0.01,255,Normal
0,tcp,private,S0,0,0,0,26,0.5,1.0,1.0,0.08,0.0,0.0,13,DoS
0,tcp,klogin,S0,0,0,0,139,0.14,1.0,1.0,0.07,0.0,0.0,20,DoS
9,tcp,smtp,SF,1956,335,1,1,1.0,0.0,0.0,0.01,0.0,0.0,126,Normal
0,udp,private,SF,28,0,0,74,1.0,0.0,0.0,0.64,0.29,0.0,74,DoS
2,tcp,ftp_data,SF,2194619,0,1,2,1.0,0.0,0.0,0.02,0.11,0.07,29,Normal
0,tcp,private,S0,0,0,0,122,0.01,1.0,1.0,0.06,0.0,0.0,8,DoS
0,tcp,http,SF,314,1801,1,3,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,tcp,http,SF,292,354,1,10,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,REJ,0,0,0,257,0.03,0.0,0.0,0.06,0.0,0.0,7,DoS
0,tcp,http,SF,290,762,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,248,2006,1,5,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,166,8561,1,1,1.0,0.0,0.0,0.0,0.05,0.02,255,Normal
0,tcp,courier,S0,0,0,0,136,0.04,1.0,1.0,0.07,0.0,0.0,2,DoS
0,tcp,imap4,S0,0,0,0,277,0.05,1.0,1.0,0.06,0.0,0.0,15,DoS
1,tcp,smtp,SF,1631,399,1,1,1.0,0.0,0.0,0.03,0.01,0.01,140,Normal
0,tcp,ftp,S0,0,0,0,46,0.13,1.0,1.0,0.07,0.0,0.0,13,DoS
0,icmp,urp_i,SF,182,0,0,5,0.8,0.0,0.0,0.01,0.1,0.0,22,Normal
0,tcp,other,SF,5558,0,1,14,0.07,0.07,0.0,0.06,0.16,0.0,1,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.25,183,Probe
0,tcp,http,SF,244,454,1,7,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
450,tcp,telnet,SF,393,11280,1,1,1.0,0.0,0.0,0.07,0.0,0.0,5,Normal
0,tcp,private,REJ,0,0,0,138,0.06,0.0,0.0,0.1,0.02,0.0,8,DoS
0,tcp,ftp_data,SF,12,0,1,1,1.0,0.0,0.0,0.02,0.26,0.0,59,Normal
